row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ112164,3,0x0000c000,0x05055550,-21990232555520,48,"-21990232555520/2^48","-335544320"
FQ112165,3,0x0000c000,0x05055663,8796093022208,48,"8796093022208/2^48","134217728"
FQ112166,3,0x0000c000,0x05055772,8796093022208,48,"8796093022208/2^48","134217728"
FQ112167,3,0x0000c000,0x05055eeb,8796093022208,48,"8796093022208/2^48","134217728"
FQ112168,3,0x0000c000,0x05055ffa,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112169,3,0x0000c000,0x05056117,8796093022208,48,"8796093022208/2^48","134217728"
FQ112170,3,0x0000c000,0x05056335,8796093022208,48,"8796093022208/2^48","134217728"
FQ112171,3,0x0000c000,0x05056553,8796093022208,48,"8796093022208/2^48","134217728"
FQ112172,3,0x0000c000,0x05056660,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112173,3,0x0000c000,0x05056cca,8796093022208,48,"8796093022208/2^48","134217728"
FQ112174,3,0x0000c000,0x05057116,8796093022208,48,"8796093022208/2^48","134217728"
FQ112175,3,0x0000c000,0x05057552,8796093022208,48,"8796093022208/2^48","134217728"
FQ112176,3,0x0000c000,0x0505a228,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112177,3,0x0000c000,0x0505a339,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112178,3,0x0000c000,0x0505aaa0,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112179,3,0x0000c000,0x0505abb1,8796093022208,48,"8796093022208/2^48","134217728"
FQ112180,3,0x0000c000,0x0505b229,8796093022208,48,"8796093022208/2^48","134217728"
FQ112181,3,0x0000c000,0x0505baa1,8796093022208,48,"8796093022208/2^48","134217728"
FQ112182,3,0x0000c000,0x0505bbb0,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ112183,3,0x0000c000,0x0505bcc7,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112184,3,0x0000c000,0x0505bee5,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112185,3,0x0000c000,0x0505c33f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112186,3,0x0000c000,0x0505c66a,8796093022208,48,"8796093022208/2^48","134217728"
FQ112187,3,0x0000c000,0x0505cbb7,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112188,3,0x0000c000,0x0505ccc0,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ112189,3,0x0000c000,0x0505cee2,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112190,3,0x0000c000,0x0505e11f,8796093022208,48,"8796093022208/2^48","134217728"
FQ112191,3,0x0000c000,0x0505e55b,8796093022208,48,"8796093022208/2^48","134217728"
FQ112192,3,0x0000c000,0x0505ebb5,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112193,3,0x0000c000,0x0505ecc2,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112194,3,0x0000c000,0x0505eee0,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112195,3,0x0000c000,0x0505f11e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112196,3,0x0000c000,0x0505f55a,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112197,3,0x0000c000,0x06061110,8796093022208,48,"8796093022208/2^48","134217728"
FQ112198,3,0x0000c000,0x06061332,8796093022208,48,"8796093022208/2^48","134217728"
FQ112199,3,0x0000c000,0x06061554,8796093022208,48,"8796093022208/2^48","134217728"
FQ112200,3,0x0000c000,0x06061667,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112201,3,0x0000c000,0x06061ccd,8796093022208,48,"8796093022208/2^48","134217728"
FQ112202,3,0x0000c000,0x06062cce,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112203,3,0x0000c000,0x06062eec,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112204,3,0x0000c000,0x06063112,8796093022208,48,"8796093022208/2^48","134217728"
FQ112205,3,0x0000c000,0x06063330,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112206,3,0x0000c000,0x06063556,8796093022208,48,"8796093022208/2^48","134217728"
FQ112207,3,0x0000c000,0x06063ccf,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112208,3,0x0000c000,0x06063eed,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112209,3,0x0000c000,0x06065114,8796093022208,48,"8796093022208/2^48","134217728"
FQ112210,3,0x0000c000,0x06065336,8796093022208,48,"8796093022208/2^48","134217728"
FQ112211,3,0x0000c000,0x06065550,8796093022208,48,"8796093022208/2^48","134217728"
FQ112212,3,0x0000c000,0x06065663,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112213,3,0x0000c000,0x06065cc9,8796093022208,48,"8796093022208/2^48","134217728"
FQ112214,3,0x0000c000,0x06066117,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112215,3,0x0000c000,0x06066553,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112216,3,0x0000c000,0x0606699f,8796093022208,48,"8796093022208/2^48","134217728"
FQ112217,3,0x0000c000,0x06066ddb,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112218,3,0x0000c000,0x0606966f,8796093022208,48,"8796093022208/2^48","134217728"
FQ112219,3,0x0000c000,0x06069990,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112220,3,0x0000c000,0x06069bb2,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112221,3,0x0000c000,0x06069cc5,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112222,3,0x0000c000,0x06069dd4,8796093022208,48,"8796093022208/2^48","134217728"
FQ112223,3,0x0000c000,0x0606acc6,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112224,3,0x0000c000,0x0606aee4,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112225,3,0x0000c000,0x0606b992,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112226,3,0x0000c000,0x0606bbb0,8796093022208,48,"8796093022208/2^48","134217728"
FQ112227,3,0x0000c000,0x0606bcc7,8796093022208,48,"8796093022208/2^48","134217728"
FQ112228,3,0x0000c000,0x0606bdd6,8796093022208,48,"8796093022208/2^48","134217728"
FQ112229,3,0x0000c000,0x0606bee5,8796093022208,48,"8796093022208/2^48","134217728"
FQ112230,3,0x0000c000,0x0606c11d,8796093022208,48,"8796093022208/2^48","134217728"
FQ112231,3,0x0000c000,0x0606c22e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112232,3,0x0000c000,0x0606c33f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112233,3,0x0000c000,0x0606c559,8796093022208,48,"8796093022208/2^48","134217728"
FQ112234,3,0x0000c000,0x0606c995,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112235,3,0x0000c000,0x0606caa6,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112236,3,0x0000c000,0x0606cbb7,8796093022208,48,"8796093022208/2^48","134217728"
FQ112237,3,0x0000c000,0x0606cdd1,8796093022208,48,"8796093022208/2^48","134217728"
FQ112238,3,0x0000c000,0x0606d66b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112239,3,0x0000c000,0x0606d994,8796093022208,48,"8796093022208/2^48","134217728"
FQ112240,3,0x0000c000,0x0606dbb6,8796093022208,48,"8796093022208/2^48","134217728"
FQ112241,3,0x0000c000,0x0606dcc1,8796093022208,48,"8796093022208/2^48","134217728"
FQ112242,3,0x0000c000,0x0606ddd0,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112243,3,0x0000c000,0x0606e22c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112244,3,0x0000c000,0x0606e33d,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112245,3,0x0000c000,0x0606eaa4,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112246,3,0x0000c000,0x0606ebb5,8796093022208,48,"8796093022208/2^48","134217728"
FQ112247,3,0x0000c000,0x07071110,8796093022208,48,"8796093022208/2^48","134217728"
FQ112248,3,0x0000c000,0x07071554,8796093022208,48,"8796093022208/2^48","134217728"
FQ112249,3,0x0000c000,0x07075114,8796093022208,48,"8796093022208/2^48","134217728"
FQ112250,3,0x0000c000,0x07075550,8796093022208,48,"8796093022208/2^48","134217728"
FQ112251,3,0x0000c000,0x07079990,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112252,3,0x0000c000,0x07079dd4,8796093022208,48,"8796093022208/2^48","134217728"
FQ112253,3,0x0000c000,0x0707d994,8796093022208,48,"8796093022208/2^48","134217728"
FQ112254,3,0x0000c000,0x0707ddd0,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112255,3,0x0000c000,0x09092220,8796093022208,48,"8796093022208/2^48","134217728"
FQ112256,3,0x0000c000,0x09092331,8796093022208,48,"8796093022208/2^48","134217728"
FQ112257,3,0x0000c000,0x09092aa8,8796093022208,48,"8796093022208/2^48","134217728"
FQ112258,3,0x0000c000,0x09092bb9,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112259,3,0x0000c000,0x09093221,8796093022208,48,"8796093022208/2^48","134217728"
FQ112260,3,0x0000c000,0x09093330,13194139533312,48,"13194139533312/2^48","201326592"
FQ112261,3,0x0000c000,0x09093aa9,8796093022208,48,"8796093022208/2^48","134217728"
FQ112262,3,0x0000c000,0x09093ccf,8796093022208,48,"8796093022208/2^48","134217728"
FQ112263,3,0x0000c000,0x09093eed,8796093022208,48,"8796093022208/2^48","134217728"
FQ112264,3,0x0000c000,0x09096660,8796093022208,48,"8796093022208/2^48","134217728"
FQ112265,3,0x0000c000,0x0909699f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112266,3,0x0000c000,0x09096bbd,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112267,3,0x0000c000,0x09096cca,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112268,3,0x0000c000,0x09096ddb,8796093022208,48,"8796093022208/2^48","134217728"
FQ112269,3,0x0000c000,0x0909799e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112270,3,0x0000c000,0x09097dda,8796093022208,48,"8796093022208/2^48","134217728"
FQ112271,3,0x0000c000,0x0909966f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112272,3,0x0000c000,0x0909977e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112273,3,0x0000c000,0x09099990,21990232555520,48,"21990232555520/2^48","335544320"
FQ112274,3,0x0000c000,0x09099dd4,-21990232555520,48,"-21990232555520/2^48","-335544320"
FQ112275,3,0x0000c000,0x09099ee7,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112276,3,0x0000c000,0x09099ff6,8796093022208,48,"8796093022208/2^48","134217728"
FQ112277,3,0x0000c000,0x0909a228,8796093022208,48,"8796093022208/2^48","134217728"
FQ112278,3,0x0000c000,0x0909a339,8796093022208,48,"8796093022208/2^48","134217728"
FQ112279,3,0x0000c000,0x0909aaa0,8796093022208,48,"8796093022208/2^48","134217728"
FQ112280,3,0x0000c000,0x0909abb1,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112281,3,0x0000c000,0x0909b229,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112282,3,0x0000c000,0x0909b66d,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112283,3,0x0000c000,0x0909baa1,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112284,3,0x0000c000,0x0909bbb0,13194139533312,48,"13194139533312/2^48","201326592"
FQ112285,3,0x0000c000,0x0909bcc7,8796093022208,48,"8796093022208/2^48","134217728"
FQ112286,3,0x0000c000,0x0909c33f,8796093022208,48,"8796093022208/2^48","134217728"
FQ112287,3,0x0000c000,0x0909c66a,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112288,3,0x0000c000,0x0909cbb7,8796093022208,48,"8796093022208/2^48","134217728"
FQ112289,3,0x0000c000,0x0909ccc0,17592186044416,48,"17592186044416/2^48","268435456"
FQ112290,3,0x0000c000,0x0909cee2,8796093022208,48,"8796093022208/2^48","134217728"
FQ112291,3,0x0000c000,0x0909d66b,8796093022208,48,"8796093022208/2^48","134217728"
FQ112292,3,0x0000c000,0x0909d77a,8796093022208,48,"8796093022208/2^48","134217728"
FQ112293,3,0x0000c000,0x0909d994,-21990232555520,48,"-21990232555520/2^48","-335544320"
FQ112294,3,0x0000c000,0x0909ddd0,21990232555520,48,"21990232555520/2^48","335544320"
FQ112295,3,0x0000c000,0x0909dee3,8796093022208,48,"8796093022208/2^48","134217728"
FQ112296,3,0x0000c000,0x0909dff2,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112297,3,0x0000c000,0x0909e33d,8796093022208,48,"8796093022208/2^48","134217728"
FQ112298,3,0x0000c000,0x0909e997,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112299,3,0x0000c000,0x0909ecc2,8796093022208,48,"8796093022208/2^48","134217728"
FQ112300,3,0x0000c000,0x0909edd3,8796093022208,48,"8796093022208/2^48","134217728"
FQ112301,3,0x0000c000,0x0909eee0,8796093022208,48,"8796093022208/2^48","134217728"
FQ112302,3,0x0000c000,0x0909f996,8796093022208,48,"8796093022208/2^48","134217728"
FQ112303,3,0x0000c000,0x0909fdd2,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112304,3,0x0000c000,0x0a0a1223,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112305,3,0x0000c000,0x0a0a1332,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112306,3,0x0000c000,0x0a0a1aab,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112307,3,0x0000c000,0x0a0a1bba,8796093022208,48,"8796093022208/2^48","134217728"
FQ112308,3,0x0000c000,0x0a0a2113,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112309,3,0x0000c000,0x0a0a2557,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112310,3,0x0000c000,0x0a0a299b,8796093022208,48,"8796093022208/2^48","134217728"
FQ112311,3,0x0000c000,0x0a0a2ddf,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112312,3,0x0000c000,0x0a0a3112,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112313,3,0x0000c000,0x0a0a3556,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112314,3,0x0000c000,0x0a0a399a,8796093022208,48,"8796093022208/2^48","134217728"
FQ112315,3,0x0000c000,0x0a0a3ccf,8796093022208,48,"8796093022208/2^48","134217728"
FQ112316,3,0x0000c000,0x0a0a3dde,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112317,3,0x0000c000,0x0a0a5227,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112318,3,0x0000c000,0x0a0a5336,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112319,3,0x0000c000,0x0a0a5aaf,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112320,3,0x0000c000,0x0a0a5bbe,8796093022208,48,"8796093022208/2^48","134217728"
FQ112321,3,0x0000c000,0x0a0a6cca,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112322,3,0x0000c000,0x0a0a6ee8,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112323,3,0x0000c000,0x0a0a922b,8796093022208,48,"8796093022208/2^48","134217728"
FQ112324,3,0x0000c000,0x0a0a933a,8796093022208,48,"8796093022208/2^48","134217728"
FQ112325,3,0x0000c000,0x0a0a9aa3,8796093022208,48,"8796093022208/2^48","134217728"
FQ112326,3,0x0000c000,0x0a0a9bb2,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112327,3,0x0000c000,0x0a0aa11b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112328,3,0x0000c000,0x0a0aa55f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112329,3,0x0000c000,0x0a0aa993,8796093022208,48,"8796093022208/2^48","134217728"
FQ112330,3,0x0000c000,0x0a0aadd7,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112331,3,0x0000c000,0x0a0ab11a,8796093022208,48,"8796093022208/2^48","134217728"
FQ112332,3,0x0000c000,0x0a0ab55e,8796093022208,48,"8796093022208/2^48","134217728"
FQ112333,3,0x0000c000,0x0a0ab992,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112334,3,0x0000c000,0x0a0abcc7,8796093022208,48,"8796093022208/2^48","134217728"
FQ112335,3,0x0000c000,0x0a0abdd6,8796093022208,48,"8796093022208/2^48","134217728"
FQ112336,3,0x0000c000,0x0a0ac33f,8796093022208,48,"8796093022208/2^48","134217728"
FQ112337,3,0x0000c000,0x0a0ac66a,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112338,3,0x0000c000,0x0a0acbb7,8796093022208,48,"8796093022208/2^48","134217728"
FQ112339,3,0x0000c000,0x0a0accc0,17592186044416,48,"17592186044416/2^48","268435456"
FQ112340,3,0x0000c000,0x0a0acee2,8796093022208,48,"8796093022208/2^48","134217728"
FQ112341,3,0x0000c000,0x0a0ad22f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112342,3,0x0000c000,0x0a0ad33e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112343,3,0x0000c000,0x0a0adaa7,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112344,3,0x0000c000,0x0a0adbb6,8796093022208,48,"8796093022208/2^48","134217728"
FQ112345,3,0x0000c000,0x0a0ae668,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112346,3,0x0000c000,0x0a0aecc2,8796093022208,48,"8796093022208/2^48","134217728"
FQ112347,3,0x0000c000,0x0b0b1223,8796093022208,48,"8796093022208/2^48","134217728"
FQ112348,3,0x0000c000,0x0b0b1aab,8796093022208,48,"8796093022208/2^48","134217728"
FQ112349,3,0x0000c000,0x0b0b1bba,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ112350,3,0x0000c000,0x0b0b1ccd,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112351,3,0x0000c000,0x0b0b1eef,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112352,3,0x0000c000,0x0b0b2113,8796093022208,48,"8796093022208/2^48","134217728"
FQ112353,3,0x0000c000,0x0b0b2557,8796093022208,48,"8796093022208/2^48","134217728"
FQ112354,3,0x0000c000,0x0b0b299b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112355,3,0x0000c000,0x0b0b2cce,8796093022208,48,"8796093022208/2^48","134217728"
FQ112356,3,0x0000c000,0x0b0b2ddf,8796093022208,48,"8796093022208/2^48","134217728"
FQ112357,3,0x0000c000,0x0b0b5227,8796093022208,48,"8796093022208/2^48","134217728"
FQ112358,3,0x0000c000,0x0b0b5aaf,8796093022208,48,"8796093022208/2^48","134217728"
FQ112359,3,0x0000c000,0x0b0b5bbe,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ112360,3,0x0000c000,0x0b0b5cc9,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112361,3,0x0000c000,0x0b0b5eeb,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112362,3,0x0000c000,0x0b0b699f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112363,3,0x0000c000,0x0b0b6bbd,8796093022208,48,"8796093022208/2^48","134217728"
FQ112364,3,0x0000c000,0x0b0b6cca,8796093022208,48,"8796093022208/2^48","134217728"
FQ112365,3,0x0000c000,0x0b0b6ddb,8796093022208,48,"8796093022208/2^48","134217728"
FQ112366,3,0x0000c000,0x0b0b6ee8,8796093022208,48,"8796093022208/2^48","134217728"
FQ112367,3,0x0000c000,0x0b0b922b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112368,3,0x0000c000,0x0b0b966f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112369,3,0x0000c000,0x0b0b9aa3,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112370,3,0x0000c000,0x0b0b9bb2,13194139533312,48,"13194139533312/2^48","201326592"
FQ112371,3,0x0000c000,0x0b0b9cc5,8796093022208,48,"8796093022208/2^48","134217728"
FQ112372,3,0x0000c000,0x0b0ba11b,8796093022208,48,"8796093022208/2^48","134217728"
FQ112373,3,0x0000c000,0x0b0ba55f,8796093022208,48,"8796093022208/2^48","134217728"
FQ112374,3,0x0000c000,0x0b0ba993,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112375,3,0x0000c000,0x0b0bacc6,8796093022208,48,"8796093022208/2^48","134217728"
FQ112376,3,0x0000c000,0x0b0badd7,8796093022208,48,"8796093022208/2^48","134217728"
FQ112377,3,0x0000c000,0x0b0bb11a,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ112378,3,0x0000c000,0x0b0bb55e,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ112379,3,0x0000c000,0x0b0bb66d,8796093022208,48,"8796093022208/2^48","134217728"
FQ112380,3,0x0000c000,0x0b0bb992,13194139533312,48,"13194139533312/2^48","201326592"
FQ112381,3,0x0000c000,0x0b0bbbb0,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ112382,3,0x0000c000,0x0b0bbcc7,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ112383,3,0x0000c000,0x0b0bbdd6,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ112384,3,0x0000c000,0x0b0bbee5,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112385,3,0x0000c000,0x0b0bc11d,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112386,3,0x0000c000,0x0b0bc22e,8796093022208,48,"8796093022208/2^48","134217728"
FQ112387,3,0x0000c000,0x0b0bc559,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112388,3,0x0000c000,0x0b0bc66a,8796093022208,48,"8796093022208/2^48","134217728"
FQ112389,3,0x0000c000,0x0b0bc995,8796093022208,48,"8796093022208/2^48","134217728"
FQ112390,3,0x0000c000,0x0b0bcaa6,8796093022208,48,"8796093022208/2^48","134217728"
FQ112391,3,0x0000c000,0x0b0bcbb7,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ112392,3,0x0000c000,0x0b0bccc0,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ112393,3,0x0000c000,0x0b0bcdd1,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112394,3,0x0000c000,0x0b0bcee2,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112395,3,0x0000c000,0x0b0bd22f,8796093022208,48,"8796093022208/2^48","134217728"
FQ112396,3,0x0000c000,0x0b0bd66b,8796093022208,48,"8796093022208/2^48","134217728"
FQ112397,3,0x0000c000,0x0b0bdaa7,8796093022208,48,"8796093022208/2^48","134217728"
FQ112398,3,0x0000c000,0x0b0bdbb6,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ112399,3,0x0000c000,0x0b0bdcc1,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112400,3,0x0000c000,0x0b0be11f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112401,3,0x0000c000,0x0b0be55b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112402,3,0x0000c000,0x0b0be668,8796093022208,48,"8796093022208/2^48","134217728"
FQ112403,3,0x0000c000,0x0b0bebb5,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112404,3,0x0000c000,0x0b0becc2,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112405,3,0x0000c000,0x0c0c1332,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112406,3,0x0000c000,0x0c0c1667,8796093022208,48,"8796093022208/2^48","134217728"
FQ112407,3,0x0000c000,0x0c0c1bba,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112408,3,0x0000c000,0x0c0c1ccd,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ112409,3,0x0000c000,0x0c0c1eef,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112410,3,0x0000c000,0x0c0c2331,8796093022208,48,"8796093022208/2^48","134217728"
FQ112411,3,0x0000c000,0x0c0c2664,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112412,3,0x0000c000,0x0c0c2bb9,8796093022208,48,"8796093022208/2^48","134217728"
FQ112413,3,0x0000c000,0x0c0c2cce,17592186044416,48,"17592186044416/2^48","268435456"
FQ112414,3,0x0000c000,0x0c0c2eec,8796093022208,48,"8796093022208/2^48","134217728"
FQ112415,3,0x0000c000,0x0c0c3112,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112416,3,0x0000c000,0x0c0c3221,8796093022208,48,"8796093022208/2^48","134217728"
FQ112417,3,0x0000c000,0x0c0c3330,17592186044416,48,"17592186044416/2^48","268435456"
FQ112418,3,0x0000c000,0x0c0c3556,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112419,3,0x0000c000,0x0c0c3665,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112420,3,0x0000c000,0x0c0c399a,8796093022208,48,"8796093022208/2^48","134217728"
FQ112421,3,0x0000c000,0x0c0c3aa9,8796093022208,48,"8796093022208/2^48","134217728"
FQ112422,3,0x0000c000,0x0c0c3ccf,17592186044416,48,"17592186044416/2^48","268435456"
FQ112423,3,0x0000c000,0x0c0c3dde,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112424,3,0x0000c000,0x0c0c3eed,8796093022208,48,"8796093022208/2^48","134217728"
FQ112425,3,0x0000c000,0x0c0c5336,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112426,3,0x0000c000,0x0c0c5663,8796093022208,48,"8796093022208/2^48","134217728"
FQ112427,3,0x0000c000,0x0c0c5bbe,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112428,3,0x0000c000,0x0c0c5cc9,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ112429,3,0x0000c000,0x0c0c5eeb,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112430,3,0x0000c000,0x0c0c6117,8796093022208,48,"8796093022208/2^48","134217728"
FQ112431,3,0x0000c000,0x0c0c6224,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112432,3,0x0000c000,0x0c0c6335,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112433,3,0x0000c000,0x0c0c6553,8796093022208,48,"8796093022208/2^48","134217728"
FQ112434,3,0x0000c000,0x0c0c699f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112435,3,0x0000c000,0x0c0c6aac,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112436,3,0x0000c000,0x0c0c6bbd,8796093022208,48,"8796093022208/2^48","134217728"
FQ112437,3,0x0000c000,0x0c0c6ddb,8796093022208,48,"8796093022208/2^48","134217728"
FQ112438,3,0x0000c000,0x0c0c933a,8796093022208,48,"8796093022208/2^48","134217728"
FQ112439,3,0x0000c000,0x0c0c966f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112440,3,0x0000c000,0x0c0c9bb2,8796093022208,48,"8796093022208/2^48","134217728"
FQ112441,3,0x0000c000,0x0c0c9cc5,17592186044416,48,"17592186044416/2^48","268435456"
FQ112442,3,0x0000c000,0x0c0c9ee7,8796093022208,48,"8796093022208/2^48","134217728"
FQ112443,3,0x0000c000,0x0c0ca339,8796093022208,48,"8796093022208/2^48","134217728"
FQ112444,3,0x0000c000,0x0c0ca66c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112445,3,0x0000c000,0x0c0cabb1,8796093022208,48,"8796093022208/2^48","134217728"
FQ112446,3,0x0000c000,0x0c0cacc6,17592186044416,48,"17592186044416/2^48","268435456"
FQ112447,3,0x0000c000,0x0c0caee4,8796093022208,48,"8796093022208/2^48","134217728"
