path,round,active_nibbles,generation_command,beam,trans,branch,certified_only,row_count,sha256,used_in_final_submit
experiments/r2_active3_near_190250_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,6,69d2c6bf1aa316090cd7566f0e6e9d87c95f7bf47e7ebd83407d4398c4fa7655,1
experiments/r2_active3_near_190270_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,12,723a91928d0fa486e4da6fa121f423f2a767ebc355024abee0f0fc8268650e35,1
experiments/r2_active3_near_190290_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,12,ce6aef2c3077105823e2b3112f958ad9c0dbfdfea24411a0e428db8bb5ca956a,1
experiments/r2_active3_near_190310_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,14,4e0f54503bd0707a08fca86accd58791267a5ddfb1367b6691b0f70e46c4ef60,1
experiments/r2_active3_near_190330_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,20,b6f0ae168ae0c1c12eaac5d6220313b7c934e740832b427babfee11a0df8bf25,1
experiments/r2_active3_near_49590_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,140,558325e593869012ad9882f9a918e4ffada7be8d5c082efe2a3552c5ff775fcc,1
experiments/r2_active3_near_49610_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,500,2d4eece02369a11754bee58a730261a2c52d35d1795f170306f96bb14931e625,1
experiments/r2_active3_near_49630_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,471,789e5348fd5f6d38c79d3d36863383aa82d590de23e98d21875ad0d434f6850d,1
experiments/r2_active3_near_49650_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,686,a37f7ffdee3711eab6cda57bfbb6759f49fdf8276166ea7d46776a856b862b8c,1
experiments/r2_active3_near_49670_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,569,250b337c3f9e7ac2cbba7e7d0498f8aad0584fb09687b4e5a320cdce6ee57d75,1
experiments/r2_active3_near_49690_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,461,6437aa69c06b2d89f2e8f1f3268942b3621ed76f16a511692af117286db27a97,1
experiments/r2_active3_near_49710_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,483,354e62c7d7021a93d8ca06ba0f492df03801f46ef4a6bc463d7766afb1318fed,1
experiments/r2_active3_near_49730_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,359,c4a95a440605a1da2cc486ea1027cc3b5b410b4058734c2acdf9278c0d6d6906,1
experiments/r2_active3_near_49750_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,326,2b274e6266a3e1161b1c91488352959a5f4573ed8682675393d180b71f9b8d09,1
experiments/r2_active3_near_49770_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,444,8a5241adc186d40770168722da082d99001bff55ad95b159f56efb8cca7ae381,1
experiments/r2_active3_near_49790_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,370,9df6a454123c009c21587a28e18661ea1996aaeb19891c7de6ba8049063902a3,1
experiments/r2_active3_near_49810_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,111,e796fe1ba864b9cd47172ed857402f01b9cdab49a965d79f83ddc261cc75298e,1
experiments/r2_active3_near_49830_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,93,aa4109f7a43abd14288626751290f63cd0bc3cd2debb5da03827fce6c31955c9,1
experiments/r2_active3_near_49850_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,163,894404c91b611d20d0e9070ced17147ff168db103ff169c6991b8110f19f0cf0,1
experiments/r2_active3_near_49870_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,146,d0fc79b612e15f77f2d8f41035c4e4fa95d6c94ea14d1af1e6b3c793a30f1efb,1
experiments/r2_active3_near_49890_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,137,d7544a6b0abf1b4f9e91cebc7895c7a23737314f99c81aa131e27bd2e1d5bce9,1
experiments/r2_active3_near_49910_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,234,a4840e884437bce9bc219dfa31d4d42c90a32aeec419d7817130c1395677a6d2,1
experiments/r2_active3_near_49930_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,94,a02a5c540246356f2a389c483a34a2af22e3da20b5129871fa3f54c414872ca4,1
experiments/r2_active3_near_49950_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,129,2ce881b68c92ebe48f4d5fe4b2647096381c3fe0cdc3fdec2d1f7bdafafb97fd,1
experiments/r2_active3_near_49970_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,114,4d7ebc93a1694f05fdcd9379c37203e5d84bbf83f9070e6083e244875dcfce44,1
experiments/r2_active3_near_49990_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,235,e9b8b4ea4685988a64d3b6eca4d150de2683d37cbbe58b3d74a92546b4af146c,1
experiments/r2_active3_near_50000_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,205,bad3295789e0c3833e0c6de658318734c73ae19f807c3a02a3b847f43aaa3aa8,1
experiments/r2_active3_near_50010_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,89,57dc464152a2f7df925678d861b973f915867fd0c122f92c7ff065101052e586,1
experiments/r2_active3_near_50020_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,154,26ae78c7cbbe2e60886ca65afa440def26432c4ccf1a97000ceee8be55bff390,1
experiments/r2_active3_near_50030_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,202,cc6d5b3e56bd48f517b2c9368139ffaa9ffed66598f7373a722ad1b18dc4a071,1
experiments/r2_active3_near_50040_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,137,e7a98e3ee6e89d573b6a89115287204361a410aef27bd6a753cce694a553ca90,1
experiments/r2_active3_near_50050_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,151,f577df077530c4e6dd2bdb5ed00708a596f9f290867dd703cb7ef496abc5831a,1
experiments/r2_active3_near_50060_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,264,aee44315adbbfb3cd39a5290ad2333b8abc4c2e535b932e4d912cfd7c3e3af48,1
experiments/r2_active3_near_50070_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,163,e65feb04576f41af190718444722d30415f21ac4959577b8f89b36344b850f5d,1
experiments/r2_active3_near_50090_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,137,6cc11a0957dc5cffeb9242955aa754f9fe99b9849e4aa9d29252b9de0ef32190,1
experiments/r2_active3_near_50110_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,110,1a039458396917210977ff028be822bbd87b986562c5bd886ecc540e7ca26955,1
experiments/r2_active3_near_50130_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,201,2004e1346f83ae7636d734539c12730a1df810ad7a4fe323e7e5702a58ebc5dc,1
experiments/r2_active3_near_50150_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,175,74e4364b8e2cb550431b9e621a32ef9291cc5a93bce6b010cd6886b65a6abe1e,1
experiments/r2_active3_near_50170_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,120,016686842023090aaab7f92625e77c043526af99255091b40026ab5909b13a69,1
experiments/r2_active3_near_50190_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,140,2598961a49c654bb31afefe33be6c96771f322c49222eef62ee56a77ca146201,1
experiments/r2_active3_near_50210_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,224,fb3d40362559200530f7b8a5f00328c2b30e77d746010be525162f6bf8070116,1
experiments/r2_active3_near_50230_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,122,8187ef990feeaf2697997151606570c2a1b86a52a9e86d00103c32e74a84228b,1
experiments/r2_active3_near_50250_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,154,63890e36273b2aebfe33ea6121938ce7299c678fc4e60ea595c733837cc27c55,1
experiments/r2_active3_near_50270_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,132,b579a67be99d31a154cd860ce365e1202318dffdf31edcd54eb15b6054d6e0d5,1
experiments/r2_active3_near_50290_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,104,013b03b11e9e8861537767d7da2c645514321aeba53099cd8ec05424273d6f71,1
experiments/r2_active3_near_50310_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,247,9eccbd6670160e8ff6731f0b5455575ef1c383a6387d427dcb62589e5ba738d4,1
experiments/r2_active3_near_50330_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,125,4e2dc14b8dc75650fa02d08a21333850907341533286162da5d73fb15956f5b1,1
experiments/r2_active3_near_50350_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,190,8943c45888ea4cf6d0e695d43ed1331f82b9b773e98c5e80a58b886864716bfa,1
experiments/r2_active3_near_50370_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,108,c63309ee7d4c6f7ecf3c4f1738e3e6c4b4b2b46ff79e0f1d9bf52cdf32ca1d5d,1
experiments/r2_active3_near_50390_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,201,2322c37cc5d746ad279ed6e22e58ca6f00e2047c381a6acd2ffc04dcffeff470,1
experiments/r2_active3_near_50410_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,136,8771abb70ce36ea67170c85886a996f768b7758cace158acbdf1afd2cb77a6ea,1
experiments/r2_active3_near_50430_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,53,c6e1ce81e499d36425da7d976743d3e067341c6815d696b289a3a3137ce96a22,1
experiments/r2_active3_near_50450_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,52,aacea529d383c9214f86689767d4b43b90e349e462a2f72ca6a6fc44276cd2c9,1
experiments/r2_active3_near_50470_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,63,e213b5f54a63d262a3889331f956af5b89b23904b867ff465a699f0e5993500b,1
experiments/r2_active3_near_50490_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,44,d95b89889624fb5a80f31ae8f0495bf079aced082065feb3eb8bb55a68415659,1
experiments/r2_active3_near_50510_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,118,b97b639bf7f51b2adaee606eef1df81ddd0438bde33e69572a5655f67b1809ef,1
experiments/r2_active3_near_50530_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,85,243f01a3c0cf57a216abdf7949f5823880ffd590a9ee0a9d0db594f330cf8c29,1
experiments/r2_active3_near_50550_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,19,71c8c9e001bb8071185d76d1498fe8b6d735401af8bb0351a933c36622345d13,1
experiments/r2_active3_near_50570_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,221,57a2ce23045fabcdf6815c8edbee0cced6d57beed529343f03c9d71f07fb8683,1
experiments/r2_active3_near_50590_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,41,5dbd3a6e1c40dcc04c251f27802dd035e23646e9a9e6486fdbc3340f48993b0e,1
experiments/r2_active3_near_50610_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,49,c7ef3628d95ed48a7592c4b4ab7c0960983cec412ad1b878ba52d90c2c227ef6,1
experiments/r2_active3_near_50630_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,98,c193240fb431d3ce8916bfc8d047c17f2f500275f813cbdaa685a11fa98a53c4,1
experiments/r2_active3_near_50650_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,99,20c6a24f3542876edfe753436ed4b032bb03806fc2dfae44f180f23eee3823b2,1
experiments/r2_active3_near_50670_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,31,ea4808d43809832a4057d2e8c561b9e1b491d8a6fd6c78e9acf99913f2541acd,1
experiments/r2_active3_near_50690_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,163,b4227eb5392f321358ea4ff7b25e8ca1a8797d057876e9378c4e4de373ce5b98,1
experiments/r2_active3_near_50710_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,30,7e69ba9b31998463a3d2618c2d80ec54a9f7dc2ab3a7918be3a67b9d11da3458,1
experiments/r2_active3_near_50730_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,38,07b171f432aa93c3ad4c23c784a6f78bb9ecd6ffae0ce2c29eb8ac777b88099e,1
experiments/r2_active3_near_50750_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,272,7b87564d73132972dd6d63069c431130a4bcf7e5dc8957b254b0681cd0e72c4e,1
experiments/r2_active3_near_50770_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,22,018f883d28586ae9dd2c96f6a3ab9d80ca43d771570bd3c3f933e78c3d827097,1
experiments/r2_active3_near_50790_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,61,8e66b2c2c5b6c9e0d2a2c5c32bf20cce6c57c5aa9fb372a527b2ad685cac1f3e,1
experiments/r2_active3_near_50810_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,206,d2536424fc9e0bc808bbd424dcbb683ead597ba7b20331f83f8aa56e614e6c07,1
experiments/r2_active3_near_99710_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,12,d20dd00e824819aac1ffef15c9e38ecdb34fda6152f1ecb4ab0ee5dc25a3e111,1
experiments/r2_active3_near_99730_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,18,9631c8e4363778c375f2baa05740f0183953b0bcf31a02ad479a3fd65e715ce5,1
experiments/r2_active3_near_99770_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,26,6a25107bb67a61605803bcec685cd6d488ea2d82fe070f5d16a039a263bb003f,1
experiments/r2_active3_near_99810_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,24,34aaa83c8164161f74183abb90586ec338646d4af2c0e69d3efdfc5efe2a12f5,1
experiments/r2_active3_near_99830_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,40,17574b04f8bd81b63aaf45026d0416b68bda5b24c89aca8a186dc9df5ebe5e79,1
experiments/r2_active3_near_99850_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,57,57d4b4d52c93d180e18a4f6f1fe12494caef143dd9c77d622cb82589787496ef,1
experiments/r2_active3_near_99870_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,139,ba1e40446cccb7891708b098c286196913cd7156d1fc9f6f4492688f85463540,1
experiments/r2_active3_near_99890_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,132,c71398e72253021c3434d2c016351eec26acd318a5a338ea1e706738eb51594e,1
experiments/r2_active3_near_99910_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,174,c6ed7afe23e4471460b4d4db700e3cd49fc34681f752fdb6f38af8122d21d2fb,1
experiments/r2_active3_near_99930_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,75,13db44de95c4ef79f79be667556045879ec5e6176dba4ea72ff76aa5115fce02,1
experiments/r2_active3_near_99950_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,208,a6d79b2d0a0867d22f63fd18e4c050202da703ec38aa660db10b5b625bb10f42,1
experiments/r2_active3_near_99970_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,94,77eab4c3de9fb8c861ea2c82bf449844165f66a6b9796be545fe6c07a0f85f31,1
experiments/r2_active3_near_99990_0020.csv,2,3,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,1000000,100000,16,1,113,5bec9e8f4ec44fd411e9c8f075d9ed3295613e940f3782a4deebf614faf6a1e4,1
experiments/r3_active1_emit_all.csv,3,1,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,100000;50000,10000;5000,16,1,47430,7f980670fd1426708a75591263eebb42543083d0f681f975c1fab293ebe00bd9,1
experiments/new_sweeps/r3_active2_lat/r3_active2_lat_cert_u2020shift_u4040shift_top64_beam200k_trans100k.csv,3,2,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,200000,100000,16,1,128,241722d77f3a7852bc65eb4f3deb3f38a64dcc6895d37ef96177e1dcfa79943f,1
experiments/new_sweeps/r3_active2_lat/r3_active2_lat_cert_u2020_u4040_top64_beam200k_trans100k.csv,3,2,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,200000,100000,16,1,128,69cb38a00c78dacd3509b4b3b5418c8e608f0ffc787bcab9647c4699626375e4,1
experiments/new_sweeps/r3_active2_lat/r3_active2_lat_cert_u60600000_u006060_top64_beam200k_trans100k.csv,3,2,candidate_miner_approx（参数见本行 beam/trans/branch；实验背景见 docs/EXPERIMENTS.md）,200000,100000,16,1,128,4257374b10072c12e722306484c4ef9b6a6814bef318e16dbeb59164231515a0,1
