# schema=way1-exact-shard-v2
# implementation=current
# query_sha256=4489dacf5e62629d6f8ea5ed37dc569f74db6dfa32e9ad32aa33aec60076def6
# program_sha256=293cebcd6caf6c7f16ed884339dfcee707e5d4dbdd03129fa3539c589a416970
# range_start=0
# range_end=131072
# plaintext_count=131072
# permutation_evaluations=131072
# u_parity_evaluations=67108864
# v_parity_evaluations=67108864
# logical_query_updates=67108864
# unique_u=512
# unique_v=512
# threads=8
r,u,v,numerator,denominator
3,0x27d99c2f,0xf76228c5,512,131072
3,0x94b9da66,0x26e64bab,608,131072
3,0x29acedf1,0x00cb9e03,352,131072
3,0xd2dd4aa8,0x0570f142,256,131072
3,0xe609785a,0x2f270311,0,131072
3,0xd9546870,0xc0e7e5e9,-160,131072
3,0x895f8fd7,0x2948038c,-448,131072
3,0x93dd8626,0x7271018a,-544,131072
3,0xaa83a52a,0x2964d741,-128,131072
3,0x2e9829ad,0x913a5b2e,0,131072
3,0x4ac4ae4b,0xc61c84ec,224,131072
3,0x47a11169,0x98009132,-352,131072
3,0x73fc93a6,0x2c5d18d4,-384,131072
3,0xd73395fb,0x40fc463a,-288,131072
3,0x88aa52bd,0xe0ac2a5a,-192,131072
3,0x0c82a4e5,0xf06e0ac3,0,131072
3,0xc72ce4ab,0x473bd02f,-864,131072
3,0x1bfead06,0x4cc7e3a6,-256,131072
3,0x08ea8600,0x91a18747,-64,131072
3,0x0f618cbd,0xcdef1dd2,128,131072
3,0x578acb48,0xe474a4b1,672,131072
3,0x761c1685,0x35e0dc52,544,131072
3,0x8b1abf3e,0xa7d0050e,544,131072
3,0xbe9aa39e,0xc545daa4,384,131072
3,0xa418042b,0x0bd78676,-192,131072
3,0xf76f8314,0x93544242,64,131072
3,0x523ccaea,0xbc4daf8e,-160,131072
3,0x0328a78d,0xcd438d31,-192,131072
3,0x35a01a8f,0x52a66ff5,672,131072
3,0xf990a36b,0x88b0c7f9,384,131072
3,0x8fb67374,0x9e567cdd,576,131072
3,0x4c7ef407,0xaab49eee,160,131072
