# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=bf117ce06ae471f8975945475cf9953dcf1b74f3471cd5931e7fb9c4517034f9
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=0
# range_end=16384
# plaintext_count=16384
# permutation_evaluations=16384
# u_parity_evaluations=67108864
# v_parity_evaluations=67108864
# logical_query_updates=67108864
# unique_u=4096
# unique_v=4096
# threads=8
r,u,v,numerator,denominator
1,0xfd2010bb,0x43263e97,0,16384
1,0x6270e449,0xcbe66814,0,16384
1,0x35eef8f3,0x039a541e,0,16384
1,0x79aed751,0x960a4aa4,0,16384
1,0xa3d8766b,0xea526cb3,0,16384
1,0x6f820720,0x417c4e92,0,16384
1,0x68e1a352,0x364b96d9,0,16384
1,0xabf2531c,0xdda7e717,256,16384
1,0xd3331dac,0x4b4a7482,0,16384
1,0x47258f6b,0x43beb112,0,16384
1,0xb75e42ca,0x6a125081,0,16384
1,0x608d9b65,0x8746e3ec,0,16384
1,0x948f4186,0x180d2497,0,16384
1,0x26351481,0xd7328a03,0,16384
1,0x16b16bfd,0x67e7d23b,-512,16384
1,0x2551409e,0x585b17bf,0,16384
1,0x2d4b2e45,0xf95d5ea4,0,16384
1,0x2884d0fe,0x5af66ecf,0,16384
1,0x91ebe6a4,0x91222fa3,0,16384
1,0xd3a15724,0xb0fd3295,0,16384
1,0x73be7c32,0x8c9d7781,0,16384
1,0x5c2aa05d,0xb457c0f3,0,16384
1,0x7e705088,0xe48200c3,0,16384
1,0xbaabc5ae,0x1b9cf3a9,0,16384
1,0x628d0209,0xa573cdb9,0,16384
1,0x28e6cad0,0xdfc03e9d,0,16384
1,0x4dfe128d,0x036c3b2a,0,16384
1,0xf6efcb5f,0xf75fd520,0,16384
1,0xeb7930ff,0xc2b048b3,0,16384
1,0x0190d988,0xbc8f72c7,0,16384
1,0x6d18d6a3,0x0513b63c,0,16384
1,0xe4eafbe0,0x4955c62f,0,16384
1,0x2601c71b,0xb11b0e52,0,16384
1,0xb4cf8f7c,0x35b52dc3,0,16384
1,0x50c2f93f,0x5cfed718,0,16384
1,0x01205493,0x3f3c3b52,0,16384
1,0x6fa135c6,0x937942ef,0,16384
1,0xb8512710,0x95f2eb28,0,16384
1,0x2df2a671,0x73c5164f,0,16384
1,0xe3e7a0ca,0x540898ad,0,16384
1,0x738331a6,0xa13286c4,0,16384
1,0xbfe17574,0x00ab77bb,0,16384
1,0x291cfa51,0xb0126a9c,0,16384
1,0x048ce1fc,0x541c17c3,-128,16384
1,0x01bb5b4d,0x53bcd02c,0,16384
