# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=100656
# range_end=124779
# plaintext_count=24123
# permutation_evaluations=24123
# u_parity_evaluations=2943006
# v_parity_evaluations=10276398
# logical_query_updates=12350976
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0xb000e000,0x0bbb0222,4251,24123
2,0xa0006000,0x09990ccc,-15931,24123
2,0x00003010,0x866e0000,4101,24123
2,0x20905000,0x05557ccb,24123,24123
2,0x00600004,0x0500b992,-1,24123
2,0x1000a000,0x0bbb0444,-453,24123
2,0x700000d0,0x17760ddd,315,24123
2,0x00507000,0x0ddd6553,24123,24123
2,0x00009080,0x933a0000,-4581,24123
2,0x00047000,0xcdd10b00,6085,24123
2,0x200040e0,0xfee10888,-4635,24123
2,0xb000e000,0x07770333,-15931,24123
2,0xa0006000,0x06660aaa,-12443,24123
2,0x00003010,0x57720000,-2043,24123
2,0x20905000,0x0555699f,-24123,24123
2,0x00600004,0x0d000111,-1,24123
2,0x1000a000,0x0aaa0aaa,12443,24123
2,0x700000d0,0xe7790ddd,-5157,24123
2,0x00507000,0x0dddf44b,-24123,24123
2,0x00009080,0xfbb40000,-2245,24123
2,0x00047000,0xfdd20e00,6043,24123
2,0x200040e0,0xacc60888,4059,24123
2,0xb000e000,0x0fff0333,-12133,24123
2,0xa0006000,0x0bbb0222,-4251,24123
2,0x00003010,0xc77b0000,-4581,24123
2,0x20905000,0x0555fcc3,-24123,24123
2,0x00600004,0x01002ddf,-18091,24123
2,0x1000a000,0x02220eee,7739,24123
2,0x700000d0,0x23310ddd,-3547,24123
2,0x00507000,0x0ddd4773,24123,24123
2,0x00009080,0x25570000,-4059,24123
2,0x00047000,0xedd30b00,6011,24123
2,0x200040e0,0x7ccb0888,-1531,24123
2,0xb000e000,0x0fff0ccc,12133,24123
2,0xa0006000,0x09990333,15931,24123
2,0x00003010,0xe33d0000,2213,24123
2,0x20905000,0x05554cc8,24123,24123
2,0x00600004,0x0500fdd2,-1,24123
2,0x1000a000,0x02220aaa,-7739,24123
2,0x700000d0,0xeff10ddd,965,24123
2,0x00507000,0x0ddd7552,24123,24123
2,0x00009080,0x5bbe0000,-3461,24123
2,0x00047000,0xedd30700,6075,24123
2,0x200040e0,0x599c0888,-2523,24123
2,0xb000e000,0x07770ccc,15931,24123
2,0xa0006000,0x09990222,15931,24123
2,0x00003010,0x17760000,-3451,24123
2,0x20905000,0x0555d994,24123,24123
2,0x00600004,0x01006ddb,18091,24123
2,0x1000a000,0x0aaa0111,12443,24123
2,0x700000d0,0xe33d0ddd,-3109,24123
2,0x00507000,0x0ddd9990,-24123,24123
2,0x00009080,0xb55e0000,3515,24123
2,0x00047000,0x4dd90e00,12027,24123
2,0x200040e0,0x19980888,-2523,24123
2,0xb000e000,0x0bbb0333,4251,24123
2,0xa0006000,0x04440aaa,7739,24123
2,0x00003010,0x5bbe0000,3163,24123
2,0x20905000,0x05554dd9,24123,24123
2,0x00600004,0x01000999,18091,24123
2,0x1000a000,0x0aaa0eee,-12443,24123
2,0x700000d0,0x64420ddd,-5147,24123
2,0x00507000,0x0dddbaa1,-24123,24123
2,0x00009080,0x8bb30000,2021,24123
2,0x00047000,0xbdd60b00,12123,24123
2,0x200040e0,0xa2280888,4059,24123
2,0xb000e000,0x03330555,15931,24123
2,0xa0006000,0x03330222,15931,24123
2,0x00003010,0x933a0000,1467,24123
2,0x20905000,0x05551ccd,-24123,24123
2,0x00600004,0x01000ddd,-18091,24123
2,0x1000a000,0x01110ccc,-16837,24123
2,0x700000d0,0x13320ddd,2363,24123
2,0x00507000,0x0ddde997,24123,24123
2,0x00009080,0x41150000,-4005,24123
2,0x00047000,0x5dd80e00,-6053,24123
2,0x200040e0,0xd8850888,1541,24123
2,0xb000e000,0x07770bbb,-15931,24123
2,0xa0006000,0x09990999,15931,24123
2,0x00003010,0x4aae0000,-4507,24123
2,0x20905000,0x0555b229,-24123,24123
2,0x00600004,0x09000555,6031,24123
2,0x1000a000,0x0aaa0444,-12443,24123
2,0x700000d0,0xbdd60ddd,6011,24123
2,0x00507000,0x0ddd5663,24123,24123
2,0x00009080,0x1ddc0000,-2523,24123
2,0x00047000,0xfdd20100,5947,24123
2,0x200040e0,0x32210888,-2555,24123
2,0xb000e000,0x0bbb0ddd,-4251,24123
2,0xa0006000,0x09990444,-15931,24123
2,0x00003010,0x822a0000,-4091,24123
2,0x20905000,0x05559dd4,24123,24123
2,0x00600004,0x0b00f11e,6029,24123
2,0x1000a000,0x02220222,-7739,24123
2,0x700000d0,0xbbb00ddd,5029,24123
2,0x00507000,0x0ddde44a,-24123,24123
2,0x00009080,0x74430000,5659,24123
2,0x00047000,0x5dd80900,-6117,24123
2,0x200040e0,0x2eec0888,-4741,24123
2,0xb000e000,0x0fff0444,12133,24123
2,0xa0006000,0x0ccc0222,3941,24123
2,0x00003010,0x52270000,-2981,24123
2,0x20905000,0x05551ddc,-24123,24123
2,0x00600004,0x0d000555,1,24123
2,0x1000a000,0x01110444,-16837,24123
2,0x700000d0,0x1ffe0ddd,2277,24123
2,0x00507000,0x0ddd1332,24123,24123
2,0x00009080,0x71160000,-443,24123
2,0x00047000,0x3dde0500,12005,24123
2,0x200040e0,0xc22e0888,-2971,24123
2,0xb000e000,0x0bbb0444,-4251,24123
2,0xa0006000,0x03330aaa,15931,24123
2,0x00003010,0xcdd10000,-2533,24123
2,0x20905000,0x05553aa9,24123,24123
2,0x00600004,0x05008dd5,1,24123
2,0x1000a000,0x02220ccc,7739,24123
2,0x700000d0,0xfdd20ddd,2555,24123
2,0x00507000,0x0ddd9ee7,24123,24123
2,0x00009080,0x6ff90000,1125,24123
2,0x00047000,0xedd30d00,5979,24123
2,0x200040e0,0xbbb00888,-3653,24123
2,0xb000e000,0x0fff0aaa,-12133,24123
2,0xa0006000,0x04440222,7739,24123
2,0x00003010,0xc8840000,2501,24123
2,0x20905000,0x0555499d,-24123,24123
2,0x00600004,0x09000111,-6031,24123
2,0x1000a000,0x02220111,-7739,24123
2,0x0010f000,0x0777bbb0,7739,24123
2,0xd0000008,0x0200fff0,-12061,24123
