# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=112022
# range_end=119024
# plaintext_count=7002
# permutation_evaluations=7002
# u_parity_evaluations=854244
# v_parity_evaluations=3585024
# logical_query_updates=3585024
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0xa0006000,0x09990ccc,-7002,7002
2,0x00003010,0x866e0000,1434,7002
2,0x20905000,0x05557ccb,7002,7002
2,0x00600004,0x0500b992,0,7002
2,0x1000a000,0x0bbb0444,-6522,7002
2,0x700000d0,0x17760ddd,358,7002
2,0x00507000,0x0ddd6553,7002,7002
2,0x00009080,0x933a0000,-2330,7002
2,0x00047000,0xcdd10b00,1734,7002
2,0x200040e0,0xfee10888,-2822,7002
2,0xb000e000,0x07770333,-1670,7002
2,0xa0006000,0x06660aaa,-7002,7002
2,0x00003010,0x57720000,1030,7002
2,0x20905000,0x0555699f,-7002,7002
2,0x00600004,0x0d000111,0,7002
2,0x1000a000,0x0aaa0aaa,-1190,7002
2,0x700000d0,0xe7790ddd,-1658,7002
2,0x00507000,0x0dddf44b,-7002,7002
2,0x00009080,0xfbb40000,-1338,7002
2,0x00047000,0xfdd20e00,1754,7002
2,0x200040e0,0xacc60888,710,7002
2,0xb000e000,0x0fff0333,-7002,7002
2,0xa0006000,0x0bbb0222,1190,7002
2,0x00003010,0xc77b0000,-1766,7002
2,0x20905000,0x0555fcc3,-7002,7002
2,0x00600004,0x01002ddf,-5252,7002
2,0x1000a000,0x02220eee,6522,7002
2,0x700000d0,0x23310ddd,-26,7002
2,0x00507000,0x0ddd4773,7002,7002
2,0x00009080,0x25570000,-1434,7002
2,0x00047000,0xedd30b00,1754,7002
2,0x200040e0,0x7ccb0888,698,7002
2,0xb000e000,0x0fff0ccc,7002,7002
2,0xa0006000,0x09990333,7002,7002
2,0x00003010,0xe33d0000,-198,7002
2,0x20905000,0x05554cc8,7002,7002
2,0x00600004,0x0500fdd2,0,7002
2,0x1000a000,0x02220aaa,-6522,7002
2,0x700000d0,0xeff10ddd,-358,7002
2,0x00507000,0x0ddd7552,7002,7002
2,0x00009080,0x5bbe0000,-730,7002
2,0x00047000,0xedd30700,1754,7002
2,0x200040e0,0x599c0888,-646,7002
2,0xb000e000,0x07770ccc,1670,7002
2,0xa0006000,0x09990222,7002,7002
2,0x00003010,0x17760000,-2778,7002
2,0x20905000,0x0555d994,7002,7002
2,0x00600004,0x01006ddb,5252,7002
2,0x1000a000,0x0aaa0111,-1190,7002
2,0x700000d0,0xe33d0ddd,-390,7002
2,0x00507000,0x0ddd9990,-7002,7002
2,0x00009080,0xb55e0000,1722,7002
2,0x00047000,0x4dd90e00,3546,7002
2,0x200040e0,0x19980888,-678,7002
2,0xb000e000,0x0bbb0333,-1190,7002
2,0xa0006000,0x04440aaa,-1190,7002
2,0x00003010,0x5bbe0000,1062,7002
2,0x20905000,0x05554dd9,7002,7002
2,0x00600004,0x01000999,5252,7002
2,0x1000a000,0x0aaa0eee,1190,7002
2,0x700000d0,0x64420ddd,-1690,7002
2,0x00507000,0x0dddbaa1,-7002,7002
2,0x00009080,0x8bb30000,26,7002
2,0x00047000,0xbdd60b00,3482,7002
2,0x200040e0,0xa2280888,3354,7002
2,0xb000e000,0x03330555,6522,7002
2,0xa0006000,0x03330222,6522,7002
2,0x00003010,0x933a0000,614,7002
2,0x20905000,0x05551ccd,-7002,7002
2,0x00600004,0x01000ddd,-5252,7002
2,0x1000a000,0x01110ccc,-7002,7002
2,0x700000d0,0x13320ddd,1690,7002
2,0x00507000,0x0ddde997,7002,7002
2,0x00009080,0x41150000,294,7002
2,0x00047000,0x5dd80e00,-1734,7002
2,0x200040e0,0xd8850888,678,7002
2,0xb000e000,0x07770bbb,-1670,7002
2,0xa0006000,0x09990999,7002,7002
2,0x00003010,0x4aae0000,294,7002
2,0x20905000,0x0555b229,-7002,7002
2,0x00600004,0x09000555,1752,7002
2,0x1000a000,0x0aaa0444,1190,7002
2,0x700000d0,0xbdd60ddd,3110,7002
2,0x00507000,0x0ddd5663,7002,7002
2,0x00009080,0x1ddc0000,-1146,7002
2,0x00047000,0xfdd20100,1786,7002
2,0x200040e0,0x32210888,-762,7002
2,0xb000e000,0x0bbb0ddd,1190,7002
2,0xa0006000,0x09990444,-7002,7002
2,0x00003010,0x822a0000,-1434,7002
2,0x20905000,0x05559dd4,7002,7002
2,0x00600004,0x0b00f11e,1752,7002
2,0x1000a000,0x02220222,-6522,7002
2,0x700000d0,0xbbb00ddd,3110,7002
2,0x00507000,0x0ddde44a,-7002,7002
2,0x00009080,0x74430000,2182,7002
2,0x00047000,0x5dd80900,-1670,7002
2,0x200040e0,0x2eec0888,-122,7002
2,0xb000e000,0x0fff0444,7002,7002
2,0xa0006000,0x0ccc0222,-6522,7002
2,0x00003010,0x52270000,-1062,7002
2,0x20905000,0x05551ddc,-7002,7002
2,0x00600004,0x0d000555,0,7002
2,0x1000a000,0x01110444,-7002,7002
2,0x700000d0,0x1ffe0ddd,1722,7002
2,0x00507000,0x0ddd1332,7002,7002
2,0x00009080,0x71160000,-1958,7002
2,0x00047000,0x3dde0500,3526,7002
2,0x200040e0,0xc22e0888,-1370,7002
2,0xb000e000,0x0bbb0444,1190,7002
2,0xa0006000,0x03330aaa,6522,7002
2,0x00003010,0xcdd10000,-1606,7002
2,0x20905000,0x05553aa9,7002,7002
2,0x00600004,0x05008dd5,0,7002
2,0x1000a000,0x02220ccc,6522,7002
2,0x700000d0,0xfdd20ddd,6,7002
2,0x00507000,0x0ddd9ee7,7002,7002
2,0x00009080,0x6ff90000,998,7002
2,0x00047000,0xedd30d00,1754,7002
2,0x200040e0,0xbbb00888,-2810,7002
2,0xb000e000,0x0fff0aaa,-7002,7002
2,0xa0006000,0x04440222,-1190,7002
2,0x00003010,0xc8840000,1766,7002
2,0x20905000,0x0555499d,-7002,7002
2,0x00600004,0x09000111,-1752,7002
2,0x1000a000,0x02220111,-6522,7002
2,0x0010f000,0x0777bbb0,6522,7002
2,0xd0000008,0x0200fff0,-3502,7002
2,0x10000000,0x00000555,-7002,7002
2,0x90000002,0x0c00c66a,-2,7002
2,0xf0007a00,0x02d2add7,134,7002
2,0x00002900,0x0c8c3447,346,7002
2,0x00005b00,0x0d5d8cc4,-3930,7002
2,0x6b000000,0xccc00292,2106,7002
2,0x0600b000,0xd11c0909,-2682,7002
2,0xd0000002,0x0c00cff3,-2,7002
2,0x20c00006,0x0300f33c,1752,7002
2,0x0010f000,0x0fffe44a,1190,7002
2,0xd0000008,0x0200aff5,3502,7002
2,0x10000000,0x00000999,7002,7002
2,0x90000002,0x0700866e,0,7002
2,0xf0007a00,0x05d5855d,-134,7002
2,0x00002900,0x0c8c4eea,-346,7002
2,0x00005b00,0x0959c66a,378,7002
2,0x6b000000,0x6cca0595,-2138,7002
2,0x0600b000,0x977e0909,102,7002
2,0xd0000002,0x08007770,7002,7002
2,0x20c00006,0x0500aaa0,0,7002
2,0x0010f000,0x0fffe55b,1190,7002
2,0xd0000008,0x0f002ffd,0,7002
2,0x10000000,0x00000aaa,7002,7002
2,0x90000002,0x07008ee6,0,7002
2,0xf0007a00,0x0ada2ddf,-3238,7002
2,0x00002900,0x0c8c4337,346,7002
2,0x00005b00,0x0959cee2,378,7002
2,0x6b000000,0x3ccf0595,2086,7002
2,0x0600b000,0xdff20d0d,154,7002
2,0xd0000002,0x07008ff7,0,7002
2,0x20c00006,0x09003ffc,-5252,7002
2,0x0010f000,0x07775eeb,-6522,7002
2,0xd0000008,0x0a002ffd,3502,7002
2,0x10000000,0x00000222,7002,7002
2,0x90000002,0x08007661,7002,7002
2,0xf0007a00,0x0fdfadd7,2182,7002
2,0x00002900,0x0c8c4bbf,346,7002
2,0x00005b00,0x0959ecc2,378,7002
2,0x6b000000,0x8cc40191,-2906,7002
2,0x0600b000,0xdff20505,2170,7002
2,0xd0000002,0x0700877f,0,7002
2,0x20c00006,0x0d00aaa0,0,7002
2,0x0010f000,0x0fff4eea,-1190,7002
2,0xd0000008,0x0f002775,0,7002
2,0x10000000,0x00000eee,-7002,7002
2,0x90000002,0x08007ee9,7002,7002
2,0xf0007a00,0x0ada7dda,3238,7002
2,0x00002900,0x0e8e4440,3450,7002
2,0x00005b00,0x0959cbb7,-378,7002
2,0x6b000000,0xc33f0595,2682,7002
2,0x0600b000,0x5ffa0d0d,2150,7002
2,0xd0000002,0x0c00c77b,-2,7002
2,0x20c00006,0x0d007aad,0,7002
2,0x0010f000,0x07774eea,-6522,7002
2,0xd0000008,0x07007770,0,7002
2,0x10000000,0x00000666,-7002,7002
2,0x90000002,0x0800866e,7002,7002
2,0xf0007a00,0x0fdffdd2,-2182,7002
2,0x00002900,0x0c8ce44a,346,7002
2,0x00005b00,0x0353ccc0,646,7002
2,0x6b000000,0xccc00797,2118,7002
2,0x0600b000,0x5ffa0505,70,7002
2,0xd0000002,0x0f00f778,0,7002
2,0x20c00006,0x0d00baa1,0,7002
2,0x0010f000,0x0fffbbb0,1190,7002
2,0xd0000008,0x0200a77d,3502,7002
2,0x10000000,0x00000ddd,-7002,7002
2,0x90000002,0x08008ee6,7002,7002
2,0xf0007a00,0x0adaadd7,3238,7002
2,0x00002900,0x0686eee0,-3418,7002
2,0x00005b00,0x09598880,378,7002
2,0x6b000000,0xccc00a9a,2138,7002
2,0x0600b000,0xdff20101,-2054,7002
2,0xd0000002,0x0f00fff0,0,7002
2,0x20c00006,0x0d002220,0,7002
2,0x0010f000,0x0777e55b,6522,7002
2,0xd0000008,0x0a002775,3502,7002
2,0x10000000,0x00000111,7002,7002
2,0x90000002,0x0f00f669,0,7002
2,0xf0007a00,0x0fdf7dda,2182,7002
2,0x00002900,0x06864440,3418,7002
2,0x00005b00,0x0b5bccc0,-346,7002
2,0x6b000000,0x88800595,26,7002
2,0x0600b000,0xd77a0d0d,70,7002
2,0xd0000002,0x08008ff7,7002,7002
2,0x20c00006,0x0900f33c,5252,7002
2,0x0010f000,0x0fff5eeb,-1190,7002
2,0xd0000008,0x07007ff8,0,7002
2,0x10000000,0x00000444,-7002,7002
2,0x90000002,0x0c00cee2,-2,7002
2,0xf0007a00,0x0adafdd2,-3238,7002
2,0x00002900,0x0c8c4662,-346,7002
2,0x00005b00,0x0959bcc7,-378,7002
2,0x6b000000,0xccc00f9f,-2138,7002
2,0x0600b000,0x5ffa0909,2022,7002
2,0xd0000002,0x08007ff8,7002,7002
2,0x20c00006,0x0d005227,0,7002
2,0x0010f000,0x0777e44a,6522,7002
2,0xd0000008,0x0200f778,-3502,7002
2,0x10000000,0x00000ccc,-7002,7002
2,0x90000002,0x0f00fee1,0,7002
2,0xf0007a00,0x07d77dda,-1882,7002
2,0x00002900,0x0c8cb44f,-346,7002
2,0x00005b00,0x09593ccf,378,7002
2,0x6b000000,0xbcc70595,2138,7002
2,0x0600b000,0x36650303,-122,7002
2,0xd0000002,0x0800877f,7002,7002
2,0x20c00006,0x09002331,5252,7002
2,0xf0007a00,0x02d2fdd2,-134,7002
2,0x00002900,0x0e8e6660,3450,7002
2,0x00005b00,0x0959c33f,-378,7002
2,0x6b000000,0xcbb70595,-2650,7002
2,0x0600b000,0x1ffe0909,-2170,7002
2,0x20c00006,0x0d008aa2,0,7002
2,0xf0007a00,0x07d7fdd2,1882,7002
2,0x00002900,0x03834440,1402,7002
2,0x00005b00,0x0656ccc0,678,7002
2,0x6b000000,0xecc20595,2138,7002
2,0x0600b000,0x9ff60d0d,2682,7002
2,0x20c00006,0x0900abb1,-5252,7002
2,0xf0007a00,0x02d22ddf,-134,7002
2,0x00002900,0x0b8b4440,-1702,7002
2,0x00005b00,0x09596cca,-378,7002
2,0x6b000000,0xc8840191,58,7002
2,0x0600b000,0x1ffe0101,102,7002
2,0x20c00006,0x0d001223,0,7002
2,0x00010050,0x5eeb0b00,-58,7002
