# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=088fc082f0650439cfcfd02e18f7e6b77c45daad6f0cf6413b06603c0c5df66e
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=0
# range_end=65536
# plaintext_count=65536
# permutation_evaluations=65536
# u_parity_evaluations=33554432
# v_parity_evaluations=33554432
# logical_query_updates=33554432
# unique_u=512
# unique_v=512
# threads=1
r,u,v,numerator,denominator
3,0x03dd146e,0xcc74fcdd,0,65536
3,0x8e0bb4f9,0x4a63ce2c,-352,65536
3,0xdb363ee1,0x00a8cb3c,320,65536
3,0xef7e1480,0xf5a0d79c,192,65536
3,0x0f8ce750,0x5b03879c,256,65536
3,0x7917e86e,0xf8d06892,-384,65536
3,0x0a555f33,0x0c94fe0d,-96,65536
3,0x113a7e7d,0x87992189,-224,65536
3,0x6363bb84,0x02ad1674,-192,65536
3,0xbd0572df,0x6263dc31,-192,65536
3,0xceee821d,0x08eb221a,128,65536
3,0x44f8c153,0xecf1481f,224,65536
3,0xe8f6490d,0xa12dade7,64,65536
3,0x7c44e56e,0x68b5e9db,192,65536
3,0xc6e375a7,0x4d211edb,128,65536
3,0x98b9367e,0x88fca675,96,65536
3,0x85240448,0x1ea3ff9e,-128,65536
3,0x0ab9557e,0x075f6004,-384,65536
3,0x3c4a26c4,0xcd897a1c,-384,65536
3,0xd928f43e,0x64b60ed0,256,65536
3,0x03858e6f,0xe444f2f2,416,65536
3,0xb83a5c51,0xd7152a28,-224,65536
3,0x395959b8,0x5136a6bc,-256,65536
3,0x5ac53129,0x048d1791,160,65536
3,0xff2bafff,0xcf27d974,-224,65536
3,0xcd25aa4b,0x4a78a3f5,-64,65536
3,0x7cb4d311,0x0b6c9483,384,65536
3,0x4e874373,0x2149e315,416,65536
3,0xd1c42a2d,0x0ff9136b,224,65536
3,0xf0c8d8b5,0x484ad1e9,64,65536
3,0x8f5ca5df,0x47490a0e,544,65536
3,0x99feb6ba,0x0d0c46a4,-256,65536
3,0xdd9d80b2,0x8699ed8f,128,65536
3,0xd60ad94f,0xcec8218e,-192,65536
3,0x628eafc5,0xa81503ed,-224,65536
3,0x30f62c6f,0xd5dc5124,-128,65536
3,0x21163c6e,0x5f808a25,0,65536
3,0x8b186cb7,0x1d97a8e3,32,65536
3,0x2cc10456,0xed2936a2,-96,65536
3,0xf01af824,0x4a278da1,-128,65536
3,0xa632c5ce,0x00e27c8e,-384,65536
3,0x741986b4,0xa1513e86,192,65536
3,0x366ac8e0,0x1fa5ee71,96,65536
3,0x23719700,0xb289888c,-256,65536
